Date,Open,High,Low,Close,Adj Close,Volume
2021-05-04,14.637249946594238,14.637499809265137,14.010250091552734,14.351249694824219,14.320845603942871,405324000
2021-05-05,14.708999633789062,14.81350040435791,14.387499809265137,14.458499908447266,14.42786979675293,292024000
2021-05-06,14.49524974822998,14.571249961853027,14.218000411987305,14.52299976348877,14.492232322692871,193380000
2021-05-07,14.808250427246094,14.970749855041504,14.67175006866455,14.812250137329102,14.780869483947754,229328000
2021-05-10,14.787249565124512,14.805999755859375,14.25,14.26574993133545,14.235527038574219,268904000
2021-05-11,13.824999809265137,14.35474967956543,13.75,14.306249618530273,14.275941848754883,285584000
2021-05-12,14.009499549865723,14.260250091552734,13.709250450134277,13.758500099182129,13.729351997375488,303408000
2021-05-13,14.0337495803833,14.080750465393066,13.458999633789062,13.665249824523926,13.636300086975098,285404000
2021-05-14,13.890000343322754,14.32800006866455,13.748499870300293,14.243000030517578,14.212824821472168,258616000
2021-05-17,14.156999588012695,14.169249534606934,13.853500366210938,14.165499687194824,14.135489463806152,216980000
2021-05-18,14.267000198364258,14.404250144958496,14.003999710083008,14.01574993133545,13.986058235168457,186256000
2021-05-19,13.566499710083008,14.079500198364258,13.54325008392334,14.065750122070312,14.0359525680542,344000000
2021-05-20,14.302499771118164,14.68375015258789,14.270500183105469,14.612500190734863,14.58154010772705,321592000
2021-05-21,15.163749694824219,15.222000122070312,14.869500160217285,14.99174976348877,14.959988594055176,672992000
2021-05-24,15.212499618530273,15.744999885559082,15.175999641418457,15.612000465393066,15.578926086425781,554816000
2021-05-25,15.765999794006348,15.818499565124512,15.482500076293945,15.647749900817871,15.614599227905273,435408000
2021-05-26,15.73425006866455,15.793749809265137,15.586250305175781,15.699999809265137,15.666740417480469,370440000
2021-05-27,15.699749946594238,15.75,15.460000038146973,15.48799991607666,15.455188751220703,581476000
2021-05-28,15.50100040435791,16.27750015258789,15.50100040435791,16.24449920654297,16.210086822509766,644536000
2021-06-01,16.270000457763672,16.38825035095215,15.903249740600586,16.26449966430664,16.230043411254883,472804000
2021-06-02,16.25225067138672,16.918750762939453,16.23550033569336,16.778249740600586,16.742700576782227,594168000
2021-06-03,16.70075035095215,17.259000778198242,16.58300018310547,16.969749450683594,16.93379783630371,580008000
2021-06-04,17.112499237060547,17.660999298095703,17.095500946044922,17.578250885009766,17.5410099029541,617120000
2021-06-07,17.571250915527344,17.8125,17.192750930786133,17.618999481201172,17.581674575805664,575756000
2021-06-08,17.527250289916992,17.62150001525879,17.250999450683594,17.457000732421875,17.420021057128906,323848000
2021-06-09,17.515750885009766,17.575000762939453,17.25575065612793,17.35824966430664,17.32544708251953,381656000
2021-06-10,17.350000381469727,17.492000579833984,17.176000595092773,17.424999237060547,17.392070770263672,287772000
2021-06-11,17.47949981689453,17.939250946044922,17.443750381469727,17.82525062561035,17.79156494140625,416308000
2021-06-14,17.9060001373291,18.039499282836914,17.662750244140625,18.018749237060547,17.984695434570312,321376000
2021-06-15,17.915000915527344,18.016250610351562,17.72800064086914,17.78849983215332,17.754878997802734,243032000
2021-06-16,17.79075050354004,17.954750061035156,17.58449935913086,17.81024932861328,17.776588439941406,307124000
2021-06-17,17.774499893188477,18.834999084472656,17.756250381469727,18.657249450683594,18.62198829650879,809656000
2021-06-18,18.784000396728516,19.375,18.583999633789062,18.638750076293945,18.60352325439453,968856000
2021-06-21,18.43524932861328,18.536500930786133,17.822750091552734,18.427249908447266,18.392427444458008,672384000
2021-06-22,18.471500396728516,18.9637508392334,18.38599967956543,18.886749267578125,18.851058959960938,580144000
2021-06-23,19.007749557495117,19.15275001525879,18.90774917602539,19.057249069213867,19.0212345123291,332356000
2021-06-24,19.227750778198242,19.420000076293945,19.08824920654297,19.20549964904785,19.169208526611328,320924000
2021-06-25,19.280500411987305,19.345500946044922,18.894500732421875,19.0310001373291,18.995037078857422,278364000
2021-06-28,19.361249923706055,20.078750610351562,19.319000244140625,19.985000610351562,19.94723129272461,495436000
2021-06-29,19.88249969482422,20.0987491607666,19.656999588012695,20.026750564575195,19.98890495300293,367632000
2021-06-30,19.999250411987305,20.162500381469727,19.863750457763672,20.002500534057617,19.964696884155273,326568000
2021-07-01,20.125,20.45599937438965,20.018999099731445,20.211999893188477,20.173805236816406,480136000
2021-07-02,20.440250396728516,20.505250930786133,20.287750244140625,20.48699951171875,20.44828224182129,342764000
2021-07-06,20.737499237060547,20.841999053955078,20.350250244140625,20.69849967956543,20.659381866455078,446708000
2021-07-07,20.853500366210938,20.875,20.332000732421875,20.371749877929688,20.333251953125,418428000
2021-07-08,19.85650062561035,20.132999420166016,19.70075035095215,19.90275001525879,19.865137100219727,503300000
2021-07-09,19.962499618530273,20.080249786376953,19.754249572753906,20.050249099731445,20.012359619140625,296624000
2021-07-12,20.239999771118164,20.53274917602539,20.1877498626709,20.512500762939453,20.473737716674805,321984000
2021-07-13,20.40049934387207,20.46125030517578,20.11400032043457,20.25,20.211729049682617,290708000
2021-07-14,20.357749938964844,20.417749404907227,19.752750396728516,19.84149932861328,19.804004669189453,380100000
2021-07-15,19.811750411987305,19.847000122070312,18.85849952697754,18.966249465942383,18.930408477783203,550564000
2021-07-16,19.030500411987305,19.156999588012695,18.072999954223633,18.160999298095703,18.126676559448242,688224000
2021-07-19,17.915250778198242,19.04199981689453,17.86549949645996,18.77975082397461,18.744258880615234,749060000
2021-07-20,18.729999542236328,18.83799934387207,18.163999557495117,18.61199951171875,18.576826095581055,434687000
2021-07-21,18.881999969482422,19.527000427246094,18.742000579833984,19.40999984741211,19.373321533203125,371017000
2021-07-22,19.642000198364258,19.886999130249023,19.275999069213867,19.5939998626709,19.55697250366211,323826000
2021-07-23,19.6560001373291,19.700000762939453,19.25,19.558000564575195,19.521041870117188,195672000
2021-07-26,19.31100082397461,19.441999435424805,18.913999557495117,19.29400062561035,19.257537841796875,203943000
2021-07-27,19.264999389648438,19.621999740600586,18.740999221801758,19.20800018310547,19.17169952392578,248863000
2021-07-28,19.319000244140625,19.645999908447266,18.9950008392334,19.503000259399414,19.466140747070312,202191000
2021-07-29,19.518999099731445,19.85300064086914,19.327999114990234,19.66200065612793,19.624841690063477,190781000
2021-07-30,19.417999267578125,19.6299991607666,19.26300048828125,19.499000549316406,19.462148666381836,183497000
2021-08-02,19.700000762939453,19.961000442504883,19.361000061035156,19.75,19.712677001953125,217444000
2021-08-03,19.739999771118164,20.222000122070312,19.219999313354492,19.815000534057617,19.777557373046875,301811000
2021-08-04,19.989999771118164,20.31800079345703,19.827999114990234,20.27400016784668,20.23568344116211,231309000
2021-08-05,20.5,20.732999801635742,20.341999053955078,20.636999130249023,20.597997665405273,211435000
2021-08-06,20.52400016784668,20.56999969482422,20.209999084472656,20.365999221801758,20.327510833740234,178497000
2021-08-09,20.445999145507812,20.507999420166016,20.14299964904785,20.295000076293945,20.25664520263672,146443000
2021-08-10,20.32200050354004,20.43000030517578,19.834999084472656,19.93600082397461,19.898324966430664,179238000
2021-08-11,20.042999267578125,20.048999786376953,19.43000030517578,19.698999404907227,19.661773681640625,185925000
2021-08-12,19.8700008392334,20.02899932861328,19.6200008392334,19.905000686645508,19.867385864257812,151652000
2021-08-13,19.905000686645508,20.214000701904297,19.85099983215332,20.187999725341797,20.149852752685547,183063000
2021-08-16,20.135000228881836,20.28700065612793,19.452999114990234,19.950000762939453,19.91229820251465,210876000
2021-08-17,19.684999465942383,19.770000457763672,19.267000198364258,19.45800018310547,19.421226501464844,204585000
2021-08-18,19.5,19.634000778198242,19.0,19.040000915527344,19.004016876220703,285913000
2021-08-19,19.493999481201172,20.4950008392334,18.761999130249023,19.79800033569336,19.760587692260742,766555000
2021-08-20,19.990999221801758,20.864999771118164,19.933000564575195,20.81599998474121,20.776662826538086,675741000
2021-08-23,20.97100067138672,21.996999740600586,20.950000762939453,21.95800018310547,21.916500091552734,575807000
2021-08-24,21.753000259399414,21.958999633789062,21.53499984741211,21.792999267578125,21.751815795898438,297299000
2021-08-25,21.73699951171875,22.469999313354492,21.722000122070312,22.21299934387207,22.1710205078125,347701000
2021-08-26,22.200000762939453,22.34000015258789,21.790000915527344,22.06800079345703,22.02629852294922,237940000
2021-08-27,22.18400001525879,22.722000122070312,22.16699981689453,22.63599967956543,22.593219757080078,304722000
2021-08-30,22.829999923706055,23.042999267578125,22.551000595092773,22.687999725341797,22.645122528076172,262580000
2021-08-31,22.69499969482422,22.69499969482422,22.1200008392334,22.385000228881836,22.34663963317871,259850000
2021-09-01,22.485000610351562,22.69700050354004,22.35700035095215,22.44099998474121,22.40254020690918,201767000
2021-09-02,22.51799964904785,22.593000411987305,22.295000076293945,22.395999908447266,22.35761833190918,187834000
2021-09-03,22.325000762939453,22.986000061035156,22.200000762939453,22.843000411987305,22.803852081298828,280532000
2021-09-07,22.83300018310547,22.89900016784668,22.52199935913086,22.66200065612793,22.6231632232666,198107000
2021-09-08,22.51300048828125,22.610000610351562,21.976999282836914,22.339000701904297,22.300718307495117,254434000
2021-09-09,22.312000274658203,22.538000106811523,22.131000518798828,22.177000045776367,22.138994216918945,196856000
2021-09-10,22.347999572753906,22.625999450683594,22.270000457763672,22.47800064086914,22.439476013183594,248376000
2021-09-13,22.68400001525879,22.964000701904297,21.857999801635742,22.152000427246094,22.11403465270996,297500000
2021-09-14,22.274999618530273,22.40999984741211,22.086000442504883,22.242000579833984,22.203880310058594,199755000
2021-09-15,22.30900001525879,22.367000579833984,21.965999603271484,22.340999603271484,22.30271339416504,166538000
2021-09-16,22.183000564575195,22.277000427246094,21.927000045776367,22.242000579833984,22.203880310058594,156033000
2021-09-17,22.299999237060547,22.320999145507812,21.829999923706055,21.899999618530273,21.862464904785156,294503000
2021-09-20,21.145999908447266,21.433000564575195,20.66200065612793,21.113000869750977,21.076818466186523,349440000
2021-09-21,21.41699981689453,21.424999237060547,20.950000762939453,21.246000289916992,21.209590911865234,204688000
2021-09-22,21.365999221801758,21.959999084472656,21.195999145507812,21.94099998474121,21.903396606445312,268726000
2021-09-23,22.139999389648438,22.53499984741211,21.889999389648438,22.48200035095215,22.443470001220703,248555000
2021-09-24,22.06999969482422,22.14900016784668,21.861000061035156,22.08099937438965,22.04315757751465,217655000
2021-09-27,21.709999084472656,21.798999786376953,21.325000762939453,21.65999984741211,21.622875213623047,245215000
2021-09-28,21.214000701904297,21.41900062561035,20.650999069213867,20.698999404907227,20.66352653503418,343069000
2021-09-29,20.940000534057617,21.017000198364258,20.466999053955078,20.517000198364258,20.48183250427246,218394000
2021-09-30,20.76799964904785,21.06599998474121,20.687999725341797,20.715999603271484,20.680498123168945,221009000
2021-10-01,20.75,20.858999252319336,20.202999114990234,20.742000579833984,20.706451416015625,240978000
2021-10-04,20.503999710083008,20.54199981689453,19.55500030517578,19.73200035095215,19.698183059692383,345635000
2021-10-05,19.950000762939453,20.648000717163086,19.854000091552734,20.451000213623047,20.415950775146484,279282000
2021-10-06,20.1200008392334,20.719999313354492,20.079999923706055,20.700000762939453,20.66452407836914,297202000
2021-10-07,21.091999053955078,21.32200050354004,20.972000122070312,21.075000762939453,21.038883209228516,256919000
2021-10-08,21.10099983215332,21.20599937438965,20.774999618530273,20.83099937438965,20.795299530029297,151258000
2021-10-11,20.575000762939453,21.062999725341797,20.51099967956543,20.69499969482422,20.659534454345703,163388000
2021-10-12,20.827999114990234,21.05699920654297,20.527999877929688,20.67099952697754,20.635576248168945,162134000
2021-10-13,20.917999267578125,20.989999771118164,20.71299934387207,20.93899917602539,20.903114318847656,180652000
2021-10-14,21.288000106811523,21.7549991607666,21.121999740600586,21.746000289916992,21.70873260498047,243589000
2021-10-15,21.809999465942383,21.930999755859375,21.66200065612793,21.86199951171875,21.82452964782715,226994000
2021-10-18,21.749000549316406,22.291000366210938,21.643999099731445,22.222000122070312,22.183917999267578,189494000
2021-10-19,22.275999069213867,22.378999710083008,22.03700065612793,22.290000915527344,22.251800537109375,161473000
2021-10-20,22.30500030517578,22.433000564575195,21.98200035095215,22.10300064086914,22.06511878967285,146276000
2021-10-21,22.097000122070312,22.711000442504883,22.08300018310547,22.691999435424805,22.653112411499023,187590000
2021-10-22,22.822999954223633,23.1299991607666,22.56100082397461,22.72599983215332,22.687049865722656,249384000
2021-10-25,22.972999572753906,23.354999542236328,22.770000457763672,23.166000366210938,23.126296997070312,230235000
2021-10-26,23.98900032043457,25.259000778198242,23.923999786376953,24.716999053955078,24.674638748168945,485898000
2021-10-27,24.474000930786133,25.09000015258789,24.281999588012695,24.451000213623047,24.409095764160156,245990000
2021-10-28,24.878000259399414,24.950000762939453,24.523000717163086,24.94099998474121,24.89826202392578,234204000
2021-10-29,25.000999450683594,25.708999633789062,25.0,25.566999435424805,25.523183822631836,292503000
2021-11-01,25.64900016784668,25.893999099731445,25.226999282836914,25.82699966430664,25.782737731933594,265740000
2021-11-02,25.82200050354004,26.67799949645996,25.799999237060547,26.400999069213867,26.355754852294922,294112000
2021-11-03,26.670000076293945,26.784000396728516,26.235000610351562,26.597999572753906,26.552417755126953,239910000
2021-11-04,27.229000091552734,31.364999771118164,27.118000030517578,29.801000595092773,29.749923706054688,1153631000
2021-11-05,30.187000274658203,31.399999618530273,29.40999984741211,29.75200080871582,29.701011657714844,851260000
2021-11-08,30.14900016784668,31.100000381469727,29.906999588012695,30.804000854492188,30.751209259033203,503101000
2021-11-09,32.28200149536133,32.310001373291016,29.964000701904297,30.656999588012695,30.604461669921875,646746000
2021-11-10,29.356000900268555,30.850000381469727,28.777999877929688,29.458999633789062,29.40851402282715,636206000
2021-11-11,30.468000411987305,30.59000015258789,29.777000427246094,30.389999389648438,30.337915420532227,332172000
2021-11-12,30.010000228881836,30.68000030517578,29.6299991607666,30.389999389648438,30.337915420532227,413054000
2021-11-15,30.552000045776367,30.643999099731445,29.246999740600586,30.024999618530273,29.973541259765625,384909000
2021-11-16,29.759000778198242,30.389999389648438,29.70599937438965,30.202999114990234,30.151233673095703,264484000
2021-11-17,30.417999267578125,30.509000778198242,28.799999237060547,29.26099967956543,29.21084976196289,428508000
2021-11-18,32.367000579833984,32.7599983215332,31.320999145507812,31.674999237060547,31.620712280273438,781711000
2021-11-19,32.24300003051758,33.0880012512207,31.905000686645508,32.98500061035156,32.928470611572266,533867000
2021-11-22,33.516998291015625,34.64699935913086,31.899999618530273,31.95599937438965,31.90123176574707,754335000
2021-11-23,31.53499984741211,32.36000061035156,30.8799991607666,31.746000289916992,31.691593170166016,532163000
2021-11-24,31.461000442504883,32.85499954223633,30.92799949645996,32.67399978637695,32.61800003051758,435162000
2021-11-26,32.599998474121094,32.709999084472656,31.350000381469727,31.503000259399414,31.449010848999023,283069000
2021-11-29,32.36600112915039,33.4119987487793,32.0359992980957,33.375999450683594,33.31880187988281,454964000
2021-11-30,33.16899871826172,33.35300064086914,31.86400032043457,32.67599868774414,32.6199951171875,622066000
2021-12-01,33.21900177001953,33.28900146484375,31.3799991607666,31.434999465942383,31.384967803955078,484368000
2021-12-02,31.214000701904297,32.47800064086914,31.024999618530273,32.125999450683594,32.074867248535156,472890000
2021-12-03,32.0,32.12900161743164,30.1299991607666,30.69300079345703,30.644149780273438,544325000
2021-12-06,29.8799991607666,30.240999221801758,28.038000106811523,30.03700065612793,29.989192962646484,658938000
2021-12-07,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.37539291381836,593053000
2021-12-08,31.999000549316406,32.290000915527344,31.42099952697754,31.826000213623047,31.775344848632812,475551000
2021-12-09,31.733999252319336,32.20500183105469,30.42799949645996,30.489999771118164,30.44147300720215,488507000
2021-12-10,31.149999618530273,31.30500030517578,29.861000061035156,30.197999954223633,30.149940490722656,488825000
2021-12-13,30.249000549316406,30.29400062561035,28.115999221801758,28.160999298095703,28.11617660522461,598344000
2021-12-14,27.698999404907227,28.67799949645996,27.25,28.336999893188477,28.291898727416992,667035000
2021-12-15,28.399999618530273,30.5,27.83799934387207,30.458999633789062,30.4105224609375,698297000
2021-12-16,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.341819763183594,707366000
2021-12-17,27.985000610351562,28.922000885009766,27.760000228881836,27.801000595092773,27.756752014160156,713758000
2021-12-20,27.30500030517578,28.143999099731445,27.145000457763672,27.7189998626709,27.674880981445312,461847000
2021-12-21,28.374000549316406,29.1200008392334,27.400999069213867,29.075000762939453,29.028728485107422,524385000
2021-12-22,28.891000747680664,29.55500030517578,28.448999404907227,29.399999618530273,29.353208541870117,395184000
2021-12-23,29.7549991607666,30.05900001525879,29.430999755859375,29.639999389648438,29.592823028564453,343022000
2021-12-27,29.65999984741211,31.086999893188477,29.639999389648438,30.94499969482422,30.895748138427734,403686000
2021-12-28,31.312000274658203,31.329999923706055,30.011999130249023,30.32200050354004,30.273738861083984,420591000
2021-12-29,30.273000717163086,30.54800033569336,29.365999221801758,30.000999450683594,29.9532470703125,343139000
2021-12-30,29.82699966430664,30.457000732421875,29.540000915527344,29.586000442504883,29.538909912109375,308864000
2021-12-31,29.673999786376953,30.030000686645508,29.33099937438965,29.410999298095703,29.364192962646484,266530000
2022-01-03,29.815000534057617,30.711000442504883,29.78499984741211,30.121000289916992,30.07305908203125,391547000
2022-01-04,30.277000427246094,30.468000411987305,28.349000930786133,29.290000915527344,29.24338722229004,527154000
2022-01-05,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.56006622314453,498064000
2022-01-06,27.639999389648438,28.437999725341797,27.065000534057617,28.17799949645996,28.133155822753906,454186000
2022-01-07,28.141000747680664,28.422000885009766,27.05699920654297,27.246999740600586,27.203636169433594,409939000
2022-01-10,26.58099937438965,27.4689998626709,25.643999099731445,27.399999618530273,27.35638999938965,594681000
2022-01-11,27.322999954223633,28.065000534057617,26.839000701904297,27.816999435424805,27.77272605895996,404089000
2022-01-12,28.066999435424805,28.594999313354492,27.607999801635742,27.999000549316406,27.954439163208008,383413000
2022-01-13,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.53270721435547,540171000
2022-01-14,26.299999237060547,27.19700050354004,26.209999084472656,26.941999435424805,26.899118423461914,395832000
2022-01-18,26.260000228881836,26.63800048828125,25.770000457763672,25.902999877929688,25.86177635192871,424270000
2022-01-19,26.07900047302246,26.542999267578125,25.052000045776367,25.066999435424805,25.02710723876953,488315000
2022-01-20,25.304000854492188,25.57900047302246,24.077999114990234,24.149999618530273,24.111562728881836,435181000
2022-01-21,23.506999969482422,24.822999954223633,23.26300048828125,23.374000549316406,23.3367977142334,718958000
2022-01-24,22.329999923706055,23.3799991607666,20.88800048828125,23.371999740600586,23.334800720214844,913982000
2022-01-25,22.54599952697754,22.94300079345703,22.0,22.323999404907227,22.288467407226562,664616000
2022-01-26,23.239999771118164,24.05699920654297,22.299999237060547,22.77199935913086,22.735755920410156,755959000
2022-01-27,23.56800079345703,23.9950008392334,21.674999237060547,21.944000244140625,21.909074783325195,573353000
2022-01-28,22.011999130249023,22.857999801635742,21.29599952697754,22.84000015258789,22.803647994995117,543774000
2022-01-31,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.44702911376953,564680000
2022-02-01,25.104000091552734,25.145000457763672,23.889999389648438,24.63800048828125,24.598787307739258,518925000
2022-02-02,25.79400062561035,25.816999435424805,24.55299949645996,25.242000579833984,25.201826095581055,543419000
2022-02-03,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.90988540649414,410178000
